seed,family,dataset,train_rel,noise_setting,run_name,run_leaf,beta,lambda_gold,epoch,train_loss,test_loss,loss_gap_test_minus_train
62,supplemental_ablation,Flower_102,feature_noise/brightness_0p75,brightness_0p75,lambda0/feature_noise/brightness/brightness_0p75_beta08_lg00,brightness_0p75_beta08_lg00,0.8,0,10,0.2681729057,1.614967648,1.346794742
62,supplemental_ablation,Flower_102,feature_noise/brightness_0p75,brightness_0p75,lambda0/feature_noise/brightness/brightness_0p75_beta08_lg00,brightness_0p75_beta08_lg00,0.8,0,11,0.2509226073,1.773282273,1.522359665
62,supplemental_ablation,Flower_102,feature_noise/brightness_0p75,brightness_0p75,lambda0/feature_noise/brightness/brightness_0p75_beta08_lg00,brightness_0p75_beta08_lg00,0.8,0,12,0.232880386,1.592969536,1.36008915
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,1,1.460389873,2.274074879,0.8136850057
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,2,1.120051968,2.007885466,0.8878334982
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,3,0.944668201,1.872708915,0.9280407137
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,4,0.8427772787,1.764050692,0.9212734129
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,5,0.7654111907,1.74474484,0.9793336495
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,6,0.6860107689,1.705687239,1.01967647
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,7,0.612107177,1.722433035,1.110325858
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,8,0.5709698356,1.608146856,1.037177021
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,9,0.5221291686,1.593076563,1.070947395
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,10,0.4759013639,1.593709734,1.117808371
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,11,0.4279315753,1.681570158,1.253638583
62,supplemental_ablation,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,lambda0/feature_noise/gaussian/gaussian_30p0_beta05_lg00,gaussian_30p0_beta05_lg00,0.5,0,12,0.4027755704,1.589608148,1.186832578
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,1,0.854617114,2.485683017,1.631065903
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,2,0.7008304794,2.307991586,1.607161106
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,3,0.6321503457,2.124737889,1.492587544
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,4,0.5899830328,2.02566081,1.435677777
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,5,0.5460375341,2.07220229,1.526164756
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,6,0.5175187207,1.952861734,1.435343014
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,7,0.4841443587,1.940831606,1.456687248
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,8,0.462593061,1.877431473,1.414838412
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,9,0.4394477663,1.818555641,1.379107875
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,10,0.4146968287,1.7755349,1.360838071
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,11,0.3972413138,1.846242517,1.449001203
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,12,0.378931136,1.776674287,1.397743151
62,supplemental_ablation,Flower_102,label_noise/label_shuffle_0p2,label_shuffle_0p2,lambda0/label_noise/label_shuffle/label_shuffle_0p2_beta095_lg00,label_shuffle_0p2_beta095_lg00,0.95,0,13,0.3611940422,1.810873735,1.449679692
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,1,1.337263486,2.505312178,1.168048692
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,2,1.133836214,2.361387654,1.22755144
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,3,1.028940084,2.216807792,1.187867709
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,4,0.9642653873,2.277114593,1.312849206
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,5,0.9058733651,2.099098445,1.19322508
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,6,0.8531408808,2.098221123,1.245080242
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,7,0.8063078643,2.162171464,1.3558636
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,8,0.7804119763,2.132417562,1.352005586
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,9,0.7325494529,2.038481369,1.305931916
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,10,0.6928621957,1.997028267,1.304166071
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,11,0.6630972905,1.997638307,1.334541016
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,12,0.6229219188,2.057614356,1.434692438
62,supplemental_ablation,Flower_102,hybrid_noise/blur_3p0_label_shuffle_0p2,blur_3p0 + label_shuffle_0p2,lambda0/hybrid_noise/blur_label_shuffle/blur_3p0_label_shuffle_0p2_beta07_lg00,blur_3p0_label_shuffle_0p2_beta07_lg00,0.7,0,13,0.592682267,2.004517421,1.411835154
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,1,1.105498518,2.468022,1.362523483
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,2,0.9171087734,2.352338539,1.435229765
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,3,0.8347751183,2.106003709,1.27122859
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,4,0.7769515308,2.073997055,1.297045524
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,5,0.7280302396,2.025611341,1.297581101
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,6,0.6913319204,1.994394392,1.303062472
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,7,0.646590065,1.963863354,1.317273289
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,8,0.6237942424,1.939685698,1.315891456
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,9,0.5849308466,1.877540459,1.292609613
62,supplemental_ablation,Flower_102,hybrid_noise/brightness_0p75_label_shuffle_0p2,brightness_0p75 + label_shuffle_0p2,lambda0/hybrid_noise/brightness_label_shuffle/brightness_0p75_label_shuffle_0p2_beta08_lg00,brightness_0p75_label_shuffle_0p2_beta08_lg00,0.8,0,10,0.5533274432,1.862834372,1.309506928
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,1,1.900378251,2.545597502,0.6452192516
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,2,1.621842748,2.349721241,0.727878493
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,3,1.479726621,2.161501808,0.6817751877
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,4,1.381297269,2.070756636,0.6894593671
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,5,1.298997324,2.036726203,0.7377288794
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,6,1.239725844,2.036315448,0.7965896044
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,7,1.153750864,1.971367485,0.8176166207
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,8,1.105327314,1.899871107,0.7945437932
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,9,1.037165895,1.878346147,0.8411802515
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,10,0.98307699,1.816719725,0.8336427348
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,11,0.9448547489,1.839092592,0.894237843
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,12,0.8931784587,1.831595262,0.9384168034
62,supplemental_ablation,Flower_102,hybrid_noise/gaussian_30p0_label_shuffle_0p2,gaussian_30p0 + label_shuffle_0p2,lambda0/hybrid_noise/gaussian_label_shuffle/gaussian_30p0_label_shuffle_0p2_beta05_lg00,gaussian_30p0_label_shuffle_0p2_beta05_lg00,0.5,0,13,0.8493170856,1.885042471,1.035725386
62,supplemental_ablation,STL,feature_noise/blur_3p0,blur_3p0,beta00/feature_noise/blur/blur_3p0_beta00_lg015,blur_3p0_beta00_lg015,0,0.15,1,1.313313936,1.178265146,-0.1350487899
62,supplemental_ablation,STL,feature_noise/blur_3p0,blur_3p0,beta00/feature_noise/blur/blur_3p0_beta00_lg015,blur_3p0_beta00_lg015,0,0.15,2,1.143283674,1.070894765,-0.07238890884
62,supplemental_ablation,STL,feature_noise/blur_3p0,blur_3p0,beta00/feature_noise/blur/blur_3p0_beta00_lg015,blur_3p0_beta00_lg015,0,0.15,3,1.065779592,1.390254474,0.3244748815
62,supplemental_ablation,STL,feature_noise/blur_3p0,blur_3p0,beta00/feature_noise/blur/blur_3p0_beta00_lg015,blur_3p0_beta00_lg015,0,0.15,4,1.007789366,1.225552352,0.2177629866
62,supplemental_ablation,STL,feature_noise/blur_3p0,blur_3p0,beta00/feature_noise/blur/blur_3p0_beta00_lg015,blur_3p0_beta00_lg015,0,0.15,5,0.9558099018,1.215568489,0.2597585875
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,1,1.149921722,1.055396038,-0.09452568437
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,2,0.941291074,0.9950214148,0.05373034071
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,3,0.8603611668,1.120910666,0.2605494993
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,4,0.7986535499,0.9292042919,0.130550742
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,5,0.7377332828,0.901095009,0.1633617263
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,6,0.7076030826,0.8581681484,0.1505650659
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,7,0.6411741659,0.8730834792,0.2319093133
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,8,0.5997082531,0.8625401594,0.2628319063
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,9,0.5445687451,0.8029323985,0.2583636534
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,10,0.5047064989,1.043684936,0.5389784366
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,11,0.4918470015,0.8686044392,0.3767574378
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,12,0.4526235638,0.8208784235,0.3682548597
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,13,0.4062101839,0.9414132557,0.5352030718
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,14,0.3718280781,0.9632354509,0.5914073728
62,supplemental_ablation,STL,feature_noise/brightness_0p75,brightness_0p75,beta00/feature_noise/brightness/brightness_0p75_beta00_lg01,brightness_0p75_beta00_lg01,0,0.1,15,0.3467153915,0.9523400384,0.6056246469
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,1,1.29026759,1.282080307,-0.008187282583
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,2,1.063501557,1.045044996,-0.01845656133
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,3,0.9836282479,1.095902162,0.1122739137
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,4,0.9052381244,0.9866955583,0.08145743386
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,5,0.8369998344,1.026824962,0.1898251278
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,6,0.8144775097,1.031251962,0.2167744526
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,7,0.7576326977,1.045151017,0.2875183189
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,8,0.7105532975,1.086358137,0.3758048393
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,9,0.6643163509,0.9135220555,0.2492057046
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,10,0.6194141561,1.183198252,0.5637840964
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,11,0.5934546188,1.117745702,0.5242910829
62,supplemental_ablation,STL,feature_noise/gaussian_30p0,gaussian_30p0,beta00/feature_noise/gaussian/gaussian_30p0_beta00_lg015,gaussian_30p0_beta00_lg015,0,0.15,12,0.5401982641,1.028905424,0.4887071597
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,1,1.776676582,1.235114501,-0.541562081
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,2,1.582021798,1.13436675,-0.4476550484
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,3,1.503907001,1.12883548,-0.3750715206
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,4,1.443226211,1.061381977,-0.3818442337
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,5,1.394954691,1.078679093,-0.3162755977
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,6,1.35553519,1.028615809,-0.3269193816
62,supplemental_ablation,STL,label_noise/label_shuffle_0p2,label_shuffle_0p2,beta00/label_noise/label_shuffle/label_shuffle_0p2_beta00_lg025,label_shuffle_0p2_beta00_lg025,0,0.25,7,1.299067234,1.056859516,-0.2422077188
